Ex. 1 Part (A) (B),,,,,,,,,,,,,,,,,,,,,
Value-weighted,,,,,,,,,,,,,,,,,,,,,
Date,<= 0,Lo 30,Med 40,Hi 30,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,2-Dec,3-Dec,4-Dec,5-Dec,6-Dec,7-Dec,8-Dec,9-Dec,Hi 10,Mkt-RF,RF
200910,-99.99,-8.19,-5.49,-1.65,-8.41,-7.52,-5.5,-4.62,-1.38,-8.13,-8.61,-7.9,-7.19,-6.22,-4.97,-4.65,-4.6,-2.9,-1.06,-2.59,0
200911,-99.99,2.39,4.19,5.9,1.66,2.86,4.07,4.49,6.05,1.74,1.6,3.32,2.46,3.41,4.57,5.16,4.07,4.43,6.39,5.56,0
200912,-99.99,8.83,6.83,1.98,8.21,9.25,7.21,6.05,1.6,6.65,9.36,9.61,8.92,7.53,6.98,5.39,6.48,4.15,1.07,2.75,0.01
201001,-99.99,-3.11,-3.32,-3.42,-2.91,-2.9,-3.46,-3.57,-3.4,-1.21,-4.14,-3.35,-2.49,-3.8,-3.2,-3.51,-3.61,-3.16,-3.45,-3.36,0
201002,-99.99,4.9,4.83,3.14,5.4,3.97,5.3,5.39,2.9,4.2,6.28,4.28,3.7,5.98,4.79,4.73,5.8,3.82,2.71,3.4,0
201003,-99.99,8.13,7.91,5.87,8.18,8.48,7.95,7.79,5.68,7.87,8.4,8.07,8.84,7.63,8.2,7.41,8.04,5.71,5.67,6.31,0.01
201004,-99.99,7.47,4.9,1.2,8.94,5.37,4.45,4.32,0.97,10.45,7.86,5.63,5.15,5.92,3.33,5.4,3.65,2.39,0.67,2,0.01
201005,-99.99,-8.08,-7.46,-7.92,-8.45,-7.82,-7.31,-7.02,-8.03,-8.68,-8.28,-7.6,-8.02,-7.75,-6.97,-7.41,-6.78,-7.51,-8.14,-7.89,0.01
201006,-99.99,-8.25,-7.23,-5.14,-8.58,-8.06,-7.19,-6.55,-5.02,-9.38,-8,-7.84,-8.25,-8.06,-6.52,-6.8,-6.39,-4.84,-5.06,-5.56,0.01
201007,-99.99,6.4,6.95,6.97,6,6.78,6.97,7.23,6.93,5.45,6.45,7.01,6.61,7.77,6.42,7.11,7.3,7.24,6.86,6.93,0.01
201008,-99.99,-8.49,-5.95,-4.39,-8.94,-7.33,-6.17,-4.78,-4.37,-8.6,-9.23,-7.83,-6.95,-7.29,-5.4,-5.1,-4.62,-4.37,-4.37,-4.77,0.01
201009,-99.99,12.18,12.02,9.07,11.73,13.33,12.63,10.7,8.88,11.21,12.16,12.84,13.7,12.87,12.47,10.32,10.91,10.43,8.55,9.54,0.01
201010,-99.99,4.8,3.23,3.92,5.28,3.33,4.09,3.53,3.89,4.48,5.95,4.1,2.74,4.25,3.99,2.23,4.19,3.64,3.95,3.88,0.01
201011,-99.99,3.7,3.4,0.13,3.83,3.7,4.04,2.81,-0.19,2.7,4.75,3.52,3.83,4.23,3.91,2.22,3.11,1.47,-0.55,0.6,0.01
201012,-99.99,9.06,7.5,6.5,8.96,8.3,7.35,6.91,6.5,9.25,8.72,9.2,7.61,7.85,7.02,7.65,6.54,6.55,6.48,6.82,0.01
201101,-99.99,-0.63,1.78,2.3,-1.38,0.83,1.48,2.3,2.31,0.4,-2.8,0.45,1.13,0.12,2.43,2.57,2.17,1.6,2.47,1.99,0.01
201102,-99.99,5.29,4.94,3.3,4.46,5.92,5.6,4.16,3.18,4.28,4.61,6.45,5.51,5.16,5.9,3.66,4.42,3.9,3.03,3.49,0.01
201103,-99.99,2.95,2.68,0.07,2.53,2.49,3.3,1.98,-0.13,1.28,3.55,3.52,1.67,3.24,3.35,2.29,1.82,0.96,-0.37,0.45,0.01
201104,-99.99,1.43,3.18,3.01,1.34,2.33,3.54,2.71,3.05,0.25,2.21,1.54,2.97,3.37,3.66,2.75,2.68,3.35,2.99,2.9,0
201105,-99.99,-2.96,-1.19,-1.19,-2.63,-2.07,-1.47,-0.48,-1.29,-2.71,-2.56,-3.41,-1.03,-1.89,-1.18,-0.84,-0.3,-0.78,-1.4,-1.27,0
201106,-99.99,-2.39,-1.6,-1.68,-2.75,-1.31,-1.56,-2.04,-1.64,-2.48,-2.95,-1.92,-0.85,-1.61,-1.52,-2.07,-2.02,-1.53,-1.66,-1.75,0
201107,-99.99,-3.27,-4.12,-2.06,-2.64,-4.16,-4.19,-3.6,-1.92,-2.46,-2.79,-4.11,-4.21,-4.95,-3.55,-3.98,-3.37,-3.82,-1.46,-2.36,0
201108,-99.99,-10.35,-8.2,-5.46,-10.79,-9.54,-8.26,-7.72,-5.22,-10.67,-10.9,-9.77,-9.35,-7.89,-8.58,-7.61,-7.79,-5.81,-5.08,-5.99,0.01
201109,-99.99,-11.16,-11.01,-6.91,-11.25,-11.13,-11.42,-9.97,-6.64,-11.03,-11.45,-11.05,-11.19,-11.55,-11.32,-10.42,-9.68,-8.48,-6.2,-7.59,0
201110,-99.99,14.26,15.06,10.74,13.12,15.71,15.33,14.13,10.45,10.21,15.75,15.77,15.66,15.28,15.38,14.47,13.92,11.52,10.2,11.35,0
201111,-99.99,-1.03,-0.06,-0.27,-1.45,-0.34,-0.14,-0.2,-0.26,-2.21,-0.8,-0.49,-0.21,-1.28,0.8,0.13,-0.4,-0.74,-0.15,-0.28,0
201112,-99.99,0.48,-0.09,0.82,0.98,0.26,-0.15,-0.54,0.96,1.41,0.62,-0.16,0.6,-0.15,-0.15,-0.34,-0.67,-0.88,1.39,0.74,0
201201,-99.99,8.08,6.27,4.74,8.77,6.78,6.29,6.22,4.59,8.17,9.27,7.21,6.42,6.36,6.22,6.18,6.24,5.7,4.34,5.05,0
201202,-99.99,2.39,4.13,4.57,1.64,3.38,3.93,4.85,4.53,2.68,0.75,3.35,3.39,3.44,4.34,4.72,4.93,4.36,4.57,4.42,0
201203,-99.99,2.98,1.82,3.23,3.69,2.39,1.43,1.87,3.37,4.76,2.75,2.09,2.64,2.42,0.59,1.92,1.85,2.34,3.6,3.11,0
201204,-99.99,-1.97,-0.92,-0.73,-1.83,-1.51,-1.08,-0.47,-0.77,-1.13,-2.45,-2.15,-0.98,-1.18,-1,-0.69,-0.33,-0.75,-0.77,-0.85,0
201205,-99.99,-6.97,-7.05,-6.01,-6.98,-6.55,-6.81,-7.77,-5.84,-5.85,-8.01,-6.95,-6.21,-6.2,-7.33,-7.72,-7.8,-6.43,-5.71,-6.19,0.01
201206,-99.99,5.97,2.93,3.9,5.97,5.11,3.46,1.95,4.07,6.05,5.88,5.97,4.41,4.11,2.87,1.6,2.16,2.83,4.34,3.89,0
201207,-99.99,-2.05,-0.89,1.16,-2.1,-1.71,-0.91,-0.9,1.37,-1.84,-2.34,-1.98,-1.56,-2,-0.06,-0.49,-1.14,0.68,1.51,0.79,0
201208,-99.99,3.02,3.79,2.37,2.72,2.66,4.06,3.87,2.26,2.53,2.9,3.45,2.21,4.75,3.52,4.3,3.61,2.88,2.13,2.55,0.01
201209,-99.99,4.87,2.54,2.64,4.43,4.13,2.68,2.25,2.66,4.73,4.17,5.51,3.34,2.25,3.02,1.92,2.45,1.93,2.81,2.73,0.01
201210,-99.99,-3.11,-1.29,-1.75,-3.37,-2.9,-1.08,-0.26,-1.9,-2.98,-3.71,-2.72,-3,0.17,-2.05,-0.64,-0.04,-1.52,-1.98,-1.76,0.01
201211,-99.99,0.57,1.97,0.61,0.46,0.43,2.39,1.81,0.53,-0.82,1.6,0.74,0.25,1.76,2.89,2.34,1.49,1.3,0.36,0.78,0.01
201212,-99.99,3.64,2.57,0.85,3.43,3.57,2.87,2.52,0.65,1.74,4.92,3.94,3.35,2.91,2.84,1.8,2.96,1.86,0.39,1.18,0.01
201301,-99.99,6.08,7.22,5.36,5.77,6.52,6.57,7.65,5.19,7.13,4.6,6.54,6.51,6.69,6.49,8.42,7.21,6.73,4.86,5.57,0
201302,-99.99,1.08,1.42,1.29,0.72,1.31,1.16,1.27,1.33,0.81,0.64,1.59,1.14,0.98,1.3,1.87,0.9,1.66,1.25,1.29,0
201303,-99.99,5,4.74,3.9,5.37,4.52,4.77,4.77,3.82,5.38,5.36,4.48,4.54,4.72,4.81,4.8,4.75,4.23,3.72,4.03,0
201304,-99.99,-0.36,-0.16,1.82,0.23,-0.78,-0.61,0.88,1.9,0.57,-0.08,-1.19,-0.54,-0.68,-0.56,0.58,1.05,1.47,1.99,1.55,0
201305,-99.99,5.91,4.79,2.5,5.56,5.51,4.64,3.37,2.5,4.54,6.44,6.41,4.98,4.88,4.45,4.89,2.45,2.36,2.53,2.8,0
201306,-99.99,0.84,-1.02,-1.35,0.58,0.37,-0.86,-1.67,-1.32,1.47,-0.18,1.22,-0.13,-0.87,-0.84,-1.66,-1.68,-0.5,-1.5,-1.2,0
201307,-99.99,7.97,7.05,5.36,8.1,6.88,7.58,6.55,5.27,7.92,8.26,7.8,6.25,7.52,7.63,6.75,6.41,5.62,5.18,5.65,0
201308,-99.99,-2.94,-2.62,-2.72,-2.86,-2.57,-2.77,-2.23,-2.79,-2.66,-3.02,-3.06,-2.23,-3.35,-2.29,-2.6,-2,-2.49,-2.85,-2.71,0
201309,-99.99,6.85,5.81,3.34,7.13,6.38,5.62,5.26,3.2,6.68,7.52,6.48,6.31,5.23,5.93,5.83,4.9,4.21,2.97,3.77,0
201310,-99.99,2.16,3.13,4.44,1.65,2.03,3.71,3.24,4.55,1.79,1.54,2.87,1.45,3.56,3.82,3.19,3.27,3.7,4.75,4.18,0
201311,-99.99,5.03,3.04,3.08,5.85,4.28,3.4,1.85,3.2,5.37,6.28,3.89,4.55,3.37,3.42,1.91,1.82,2.32,3.4,3.12,0
201312,-99.99,2.25,2.93,2.65,2.05,2.22,2.82,3.19,2.62,2.63,1.55,2.53,2,2.53,3.05,3.49,3,3.06,2.52,2.81,0
201401,-99.99,-1.73,-2.56,-3.55,-1.3,-3.17,-2.37,-2.85,-3.58,0.61,-2.98,-2.33,-3.75,-2.96,-1.91,-2.26,-3.23,-2.3,-3.88,-3.32,0
201402,-99.99,4.75,5.22,4.62,4.68,4.75,5.49,5.77,4.48,4.38,4.96,4.84,4.69,4.7,6.09,5.12,6.19,6.09,4.1,4.65,0
201403,-99.99,-0.28,-0.72,0.75,-0.29,-0.48,-1.01,-0.12,0.82,-0.99,0.35,-0.26,-0.63,-0.89,-1.09,-0.4,0.06,-0.24,1.07,0.43,0
201404,-99.99,-5.05,-2.34,0.55,-5.59,-4.02,-2.63,-1.4,0.74,-5.65,-5.54,-4.28,-3.84,-2.95,-2.4,-1.32,-1.46,-0.01,0.92,-0.19,0
201405,-99.99,-0.6,1.27,2.27,-0.8,0.32,1.39,2.2,2.23,-0.72,-0.88,-0.33,0.78,1.31,1.46,1.33,2.75,2.38,2.19,2.06,0
201406,-99.99,5.76,5.11,2.02,5.44,6.28,5.08,4.05,1.87,4.72,6.09,6.2,6.33,4.86,5.24,4.62,3.69,2.83,1.64,2.61,0
201407,-99.99,-6.81,-5.01,-1.42,-6.71,-5.9,-5.61,-3.37,-1.3,-6.08,-7.32,-6.92,-5.08,-6.03,-5.31,-4.3,-2.7,-2.2,-1.1,-2.04,0
201408,-99.99,4.39,5.22,4.09,3.71,5.14,5.14,5.28,3.99,3.79,3.64,5.14,5.14,4.66,5.48,5.33,5.24,4.64,3.84,4.24,0
201409,-99.99,-5.79,-4.95,-1.39,-6.03,-5.31,-5.39,-3.88,-1.19,-4.92,-7.09,-5.53,-5.15,-5.5,-5.32,-4.37,-3.53,-2.21,-0.96,-1.97,0
201410,-99.99,5.67,3.51,2.23,4.97,6.36,4.49,2.52,2.12,3.24,6.68,6.42,6.32,5.26,3.95,1.26,3.4,2.77,1.98,2.52,0
201411,-99.99,-0.3,1.03,2.87,-1.02,0.16,1.35,2.29,2.86,-1.03,-1.01,0.47,-0.08,1.67,1.13,1.14,3.08,2.64,2.9,2.55,0
201412,-99.99,4.45,0.56,-0.35,5.3,2.4,0.89,0.46,-0.47,4.68,5.88,3.58,1.45,1.59,0.39,-0.2,0.92,0.01,-0.57,-0.06,0
201501,-99.99,-4.29,-2.69,-3.09,-4.57,-4.01,-2.72,-1.63,-3.24,-3.61,-5.46,-3.99,-4.02,-4.05,-1.79,-2.05,-1.35,-2.26,-3.47,-3.11,0
201502,-99.99,6.55,6.94,6.07,5.62,6.55,7.46,7.14,5.96,4.6,6.58,7.54,5.75,7.15,7.68,6.83,7.35,6.02,5.94,6.13,0
201503,-99.99,1.66,1.11,-1.6,1.46,1.93,1.06,0.5,-1.78,1.51,1.41,1.86,1.98,1.36,0.86,0.8,0.3,-0.86,-1.99,-1.12,0
201504,-99.99,-2.31,-1.08,1.01,-2.35,-2.18,-1.57,-0.64,1.2,-1.82,-2.84,-2.27,-2.1,-1.84,-1.39,-0.05,-1.03,-0.18,1.52,0.59,0
201505,-99.99,2.51,2,1.27,2.38,2.74,2.66,1.7,1.18,1.7,3.03,2.63,2.83,1.81,3.25,0.86,2.24,1.1,1.2,1.36,0
201506,-99.99,2.29,-0.74,-1.85,2.69,0.73,-0.26,-1.26,-1.92,1.09,4.2,1.89,-0.25,0.71,-0.94,-1.54,-1.08,-2.41,-1.81,-1.53,0
201507,-99.99,-3.81,-0.69,2.04,-5.28,-1.96,-1.86,0.79,2.17,-4.92,-5.54,-2.25,-1.74,-2.08,-1.69,0.98,0.66,0.12,2.61,1.54,0
201508,-99.99,-5.19,-6,-6.08,-4.73,-6.31,-5.28,-5.89,-6.13,-3.89,-5.34,-5.66,-6.81,-6.27,-4.54,-6.43,-5.51,-5.02,-6.36,-6.04,0
201509,-99.99,-6.26,-5.15,-2.77,-6.68,-6.02,-5.55,-4.62,-2.58,-5.99,-7.19,-5.81,-6.18,-5.41,-5.65,-4.33,-4.82,-2.97,-2.5,-3.08,0
201510,-99.99,5.67,5.62,8.15,5.31,5.37,6.02,6.32,8.26,3.86,6.38,6.05,4.84,6.51,5.67,5.51,6.9,6.31,8.67,7.75,0
201511,-99.99,3.9,1.92,0.35,3.27,4.8,1.74,1.06,0.28,2.69,3.69,4.56,4.98,3.18,0.69,0.96,1.12,-0.24,0.39,0.56,0
201512,-99.99,-5.09,-4.64,-1.75,-4.9,-4.85,-5.39,-3.76,-1.58,-4.09,-5.47,-5.29,-4.5,-6.13,-4.84,-3.91,-3.65,-2.75,-1.34,-2.17,0.01
201601,-99.99,-10.39,-8.13,-5.44,-10.11,-10.35,-8.29,-8.02,-5.16,-9.67,-10.43,-10.67,-10.1,-8.72,-7.97,-7.2,-8.59,-5.35,-5.13,-5.77,0.01
201602,-99.99,-0.05,1.28,-0.15,-0.6,0.42,1.59,0.9,-0.21,-0.66,-0.56,0.51,0.35,1.21,1.88,1.32,0.6,1.27,-0.5,-0.07,0.02
201603,-99.99,7.18,8.24,6.63,6.67,8.14,8.27,8.31,6.48,5.11,7.79,7.71,8.47,8.88,7.8,8.13,8.44,7.59,6.26,6.96,0.02
201604,-99.99,3.42,1.63,0.56,3.54,2.26,1.71,1.76,0.45,4.55,2.82,3.3,1.47,1.68,1.73,1.6,1.87,1.02,0.34,0.92,0.01
201605,-99.99,1.32,1.77,1.78,-0.05,2.24,1.17,2.73,1.68,-0.12,0,2.69,1.9,0.52,1.67,2.34,3.01,1.11,1.79,1.78,0.01
201606,-99.99,0.17,-0.7,-0.04,-0.47,-0.25,-0.57,-1.17,0.09,-0.23,-0.65,0.79,-1.06,0.69,-1.53,-0.69,-1.51,1.37,-0.17,-0.05,0.02
201607,-99.99,6.12,5.27,3.75,5.43,6.65,5.74,4.51,3.67,4.47,6.15,6.86,6.48,6.06,5.49,4.28,4.67,4.46,3.51,3.95,0.02
201608,-99.99,2.28,1.24,0.34,3.74,2.14,1.74,1.21,0.19,3.25,4.11,0.73,3.28,1.93,1.59,-0.09,2.06,-0.38,0.31,0.5,0.02
201609,-99.99,3.45,0.63,0.12,4.07,2.16,0.61,0.08,0.13,4.73,3.59,2.77,1.69,0.66,0.57,0.24,-0.03,1,-0.05,0.25,0.02
201610,-99.99,-5.84,-4.14,-1.64,-6.3,-6.27,-4.02,-2.17,-1.65,-6.77,-5.95,-5.32,-7.02,-4.38,-3.74,-3.13,-1.55,-2.95,-1.38,-2.02,0.02
201611,-99.99,12.51,10.02,3.86,12.51,12.68,10.07,6.94,3.7,9.83,14.48,12.5,12.83,11.16,9.23,8.88,5.72,5.99,3.23,4.86,0.01
201612,-99.99,3.54,1.3,1.87,4.44,1.75,1.59,0.57,2.01,3.23,5.28,2.55,1.12,1.83,1.39,1.05,0.27,1.31,2.16,1.81,0.03
201701,-99.99,-0.28,1.8,2.16,-0.31,0.69,1.27,2.71,2.1,-0.29,-0.33,-0.25,1.45,1.35,1.2,2.57,2.8,3.25,1.86,1.94,0.04
201702,-99.99,1.66,2.06,3.97,0.81,2.03,1.75,3.18,4.01,1.03,0.65,2.62,1.55,1.25,2.16,2.6,3.55,2.72,4.28,3.57,0.04
201703,-99.99,0.3,0.22,0.17,0.57,0.37,-0.08,0,0.21,2.17,-0.54,0,0.68,0.35,-0.41,0.39,-0.24,0,0.25,0.17,0.03
201704,-99.99,1.17,0.66,1.22,0.48,1.48,0.55,0.93,1.22,0.13,0.72,1.95,1.09,0.7,0.44,0.62,1.13,1.08,1.25,1.09,0.05
201705,-99.99,-2.41,-1.19,1.51,-2.47,-2.44,-1.53,0.2,1.59,-2.06,-2.76,-2.35,-2.51,-2.06,-1.11,-0.3,0.52,2.11,1.49,1.06,0.06
201706,-99.99,5.03,2.31,0.59,5.5,3.89,2.35,1.72,0.5,4.69,6.08,4.53,3.36,2.05,2.57,1.88,1.62,0.09,0.59,0.78,0.06
201707,-99.99,-0.38,1.37,2.07,-1.09,0.81,1.24,1.45,2.14,-1.21,-1.01,0.47,1.08,1.5,1.05,1.65,1.33,1.84,2.19,1.87,0.07
201708,-99.99,-1.4,-1.08,0.39,-1.38,-2.03,-1.22,-0.25,0.44,-1.64,-1.22,-1.42,-2.49,-1.54,-0.98,-0.36,-0.19,-1.43,0.8,0.16,0.09
201709,-99.99,7.99,5.16,2.02,8.53,7.47,5.24,3.65,1.89,9.03,8.23,7.34,7.56,6.64,4.22,4.12,3.37,2.48,1.78,2.51,0.09
201710,-99.99,-0.04,1.65,2.43,-0.33,0.3,1.41,2.07,2.48,-0.87,0.01,0.3,0.3,0.31,2.21,2.5,1.83,1.54,2.67,2.25,0.09
201711,-99.99,2.87,3.19,3.21,3.11,2.63,3.54,4.13,3.06,2.95,3.21,2.59,2.66,2.96,3.96,2.96,4.79,3.1,3.06,3.12,0.08
201712,-99.99,0.26,0.69,1.19,0.23,0.51,0.34,0.99,1.22,0.93,-0.21,0.3,0.67,0.08,0.52,1.14,0.91,1.73,1.12,1.06,0.09
201801,-99.99,2.39,3.54,6,2.75,2.33,3.59,4.62,6.09,2.21,3.09,1.98,2.6,2.88,4.09,3.86,5.04,4.44,6.4,5.58,0.11
201802,-99.99,-3.27,-3.98,-3.54,-3.26,-3.42,-4.33,-3.77,-3.52,-3.86,-2.87,-3.28,-3.53,-4.14,-4.47,-3.72,-3.8,-3.7,-3.48,-3.65,0.11
201803,-99.99,1.31,0.65,-2.61,1.3,1.11,0.63,0.12,-2.83,1.07,1.44,1.34,0.93,0.95,0.4,0.55,-0.11,-0.67,-3.23,-2.35,0.12
201804,-99.99,1.71,0.21,0.34,1.43,1.77,0.27,-0.3,0.4,1.48,1.4,2.06,1.55,1.78,-0.82,-0.4,-0.25,-0.12,0.5,0.29,0.14
201805,-99.99,6.88,5.2,2.35,7.69,6.36,5.15,3.47,2.31,7.62,7.74,5.91,6.71,6.81,3.93,4.63,2.85,0.12,2.72,2.65,0.14
201806,-99.99,1.41,0.3,0.59,1.75,1.18,0.07,0.76,0.55,1.12,2.14,1,1.31,0.94,-0.6,0.17,1.08,0.31,0.59,0.48,0.14
201807,-99.99,0.57,1.94,3.7,-0.67,2.08,1.75,2.43,3.79,-1,-0.45,1.92,2.22,1.69,1.8,2.03,2.67,3.42,3.86,3.19,0.16
201808,-99.99,4.66,3.88,3.53,4.02,4.92,4.08,3.47,3.53,2.93,4.73,5.36,4.56,3,5.01,3.4,3.52,2.59,3.7,3.44,0.16
201809,-99.99,-2.87,-1.64,0.54,-2.49,-2.13,-2.19,-0.43,0.58,-1.85,-2.9,-3.28,-1.16,-2.25,-2.15,-1.2,0.05,-0.37,0.75,0.06,0.15
201810,-99.99,-11.67,-10.75,-6.93,-11.46,-11.77,-10.29,-9.35,-6.79,-10.39,-12.16,-11.9,-11.67,-11.47,-9.28,-10.9,-8.42,-8.37,-6.52,-7.68,0.19
201811,-99.99,-0.01,2.46,1.85,-1.28,1.88,1.43,2.43,1.86,-2.14,-0.72,1.35,2.31,1.61,1.28,3.7,1.68,2.38,1.78,1.69,0.18
201812,-99.99,-12.05,-11.91,-9,-12.49,-12.31,-11.69,-11.04,-8.86,-12.77,-12.31,-11.6,-12.88,-12.31,-11.17,-11.78,-10.59,-9.41,-8.76,-9.55,0.19
201901,-99.99,10.59,12.28,8.02,10.66,10.71,12.31,11.2,7.82,11.77,9.92,10.52,10.86,12.97,11.77,12.79,10.27,10.19,7.42,8.41,0.21
201902,-99.99,5.52,5.69,3.3,5.33,5.45,5.32,4.84,3.24,4.06,6.2,5.71,5.23,4.72,5.82,6.28,4,5.07,2.92,3.4,0.18
201903,-99.99,-2.49,-1.44,1.75,-2.82,-2.41,-1.54,0.49,1.78,-3.02,-2.68,-2.15,-2.63,-2.35,-0.88,-0.88,1.31,0.72,1.97,1.1,0.19
201904,-99.99,2.51,4.27,4.24,1.77,2.79,4.74,3.82,4.31,1.25,2.12,3.27,2.38,4.21,5.17,4.45,3.45,4.02,4.36,3.96,0.21
201905,-99.99,-7.5,-8.3,-6.57,-7.17,-8.93,-7.47,-7,-6.62,-6.5,-7.61,-7.84,-9.86,-8,-7.03,-8.65,-6.04,-6.28,-6.68,-6.94,0.21
201906,-99.99,6.85,7.99,7.08,5.86,7.67,7.76,7.99,7.02,4.87,6.53,7.85,7.51,7.48,7.99,8.43,7.75,7.14,6.99,6.93,0.18
201907,-99.99,-1.59,1.23,1.48,-2.11,-0.43,1.37,1.18,1.53,-3.01,-1.59,-0.98,-0.09,0.54,2.01,1.55,0.95,1.12,1.61,1.19,0.19
201908,-99.99,-6.47,-5.13,-1.94,-6.33,-5.41,-5.66,-4.38,-1.75,-5.64,-6.73,-6.62,-4.64,-6.17,-5.28,-4.69,-4.19,-2.64,-1.58,-2.58,0.16
201909,-99.99,2.78,1.65,1.64,2.92,2.35,1.67,1.73,1.62,2.48,3.17,2.62,2.18,1.1,2.09,1.43,1.91,1.27,1.69,1.43,0.18
201910,-99.99,0.9,1.88,2.31,0.06,2.73,2.14,0.87,2.43,-1.83,1.15,1.9,3.24,3.06,1.46,1.07,0.75,0.45,2.82,2.06,0.15
201911,-99.99,5.28,4.41,3.9,5.05,4.62,4.34,5.03,3.78,3.17,6.12,5.55,4.06,4.54,4.19,4.62,5.28,3.83,3.78,3.87,0.12
201912,-99.99,5.76,2.45,2.87,6.2,4.06,2.43,2.02,2.94,4.95,6.88,5.24,3.35,2.47,2.41,2.13,1.96,2.59,3.01,2.77,0.14
202001,-99.99,-5.26,-2.68,0.37,-4.68,-4.88,-3.15,-0.99,0.45,-3.27,-5.44,-5.93,-4.23,-3.53,-2.87,-1.56,-0.63,-0.71,0.67,-0.11,0.13
202002,-99.99,-7.74,-8.65,-7.99,-6.86,-9.44,-8.4,-8.63,-7.93,-6.58,-7.02,-8.79,-9.83,-7.58,-9,-8.52,-8.7,-7.54,-8.01,-8.13,0.12
202003,-99.99,-23.89,-21.23,-12.15,-23.3,-23.26,-20.76,-19.4,-11.68,-22.42,-23.8,-24.6,-22.44,-21.46,-20.24,-21.34,-18.17,-16.32,-10.81,-13.39,0.12
202004,-99.99,16.4,15.7,13.22,16.7,15.63,14.94,15.18,13.15,15.17,17.6,16.02,15.39,15.93,14.21,16.72,14.26,13.94,13.01,13.65,0
202005,-99.99,6.48,8.16,5.14,7.39,6.19,8.41,8.23,4.92,8.18,6.94,5.38,6.67,8.41,8.42,8.39,8.13,7.4,4.49,5.58,0.01
202006,-99.99,6,2.47,2.21,7.64,3.38,2.53,1.42,2.31,9.73,6.43,3.95,3.06,3.22,2.01,2.21,0.94,2.32,2.31,2.45,0.01
